Date,Open,High,Low,Close,Adj Close,Volume
2020-01-23,7.195000,7.335000,6.890000,7.105000,7.105000,61600
2020-01-24,7.160000,7.190000,6.940000,7.110000,7.110000,17200
2020-01-27,7.100000,7.235000,7.055000,7.100000,7.100000,43600
2020-01-28,7.055000,7.145000,7.050000,7.125000,7.125000,16800
2020-01-29,7.100000,7.115000,6.795000,6.900000,6.900000,104600
2020-01-30,6.860000,7.000000,6.750000,6.770000,6.770000,29000
2020-01-31,6.910000,6.980000,6.760000,6.850000,6.850000,35200
2020-02-03,6.795000,6.900000,6.750000,6.760000,6.760000,13400
2020-02-04,6.825000,6.935000,6.775000,6.850000,6.850000,19800
2020-02-05,6.925000,6.940000,6.780000,6.885000,6.885000,16600
2020-02-06,6.875000,6.925000,6.750000,6.755000,6.755000,26800
2020-02-07,6.745000,7.000000,6.540000,7.000000,7.000000,47800
2020-02-10,6.890000,6.945000,6.655000,6.810000,6.810000,33200
2020-02-11,6.680000,6.825000,6.680000,6.795000,6.795000,37200
2020-02-12,6.825000,6.930000,6.825000,6.895000,6.895000,36200
2020-02-13,6.875000,6.900000,6.695000,6.760000,6.760000,49200
2020-02-14,6.750000,6.775000,6.610000,6.640000,6.640000,70800
2020-02-18,6.640000,6.780000,6.575000,6.750000,6.750000,33200
2020-02-19,6.800000,6.800000,6.650000,6.650000,6.650000,8000
2020-02-20,6.670000,6.775000,6.555000,6.705000,6.705000,16400
2020-02-21,6.675000,6.715000,6.625000,6.660000,6.660000,12600
2020-02-24,6.500000,6.765000,6.305000,6.725000,6.725000,43400
2020-02-25,6.760000,6.775000,6.515000,6.560000,6.560000,37400
2020-02-26,6.620000,6.635000,6.250000,6.260000,6.260000,135000
2020-02-27,6.200000,6.310000,5.605000,5.700000,5.700000,65800
2020-02-28,5.480000,6.190000,5.480000,6.000000,6.000000,34600
2020-03-02,6.005000,6.355000,6.005000,6.160000,6.160000,10200
2020-03-03,6.170000,6.170000,5.925000,6.005000,6.005000,6600
2020-03-04,6.050000,6.230000,5.810000,6.230000,6.230000,21800
2020-03-05,5.925000,6.210000,5.885000,6.210000,6.210000,28800
2020-03-06,6.070000,6.230000,5.875000,5.995000,5.995000,80200
2020-03-09,5.510000,5.990000,5.000000,5.215000,5.215000,54800
2020-03-10,5.885000,5.885000,5.190000,5.390000,5.390000,28200
2020-03-11,5.275000,5.385000,5.135000,5.355000,5.355000,26600
2020-03-12,5.280000,5.280000,4.600000,4.825000,4.825000,112000
2020-03-13,5.025000,5.140000,4.685000,4.775000,4.775000,36000
2020-03-16,4.365000,4.710000,4.130000,4.135000,4.135000,134400
2020-03-17,4.505000,4.505000,4.175000,4.225000,4.225000,16000
2020-03-18,3.850000,4.215000,3.640000,3.705000,3.705000,41000
2020-03-19,3.840000,4.270000,3.550000,3.825000,3.825000,63400
2020-03-20,3.860000,3.910000,3.700000,3.750000,3.750000,18600
2020-03-23,3.700000,4.075000,3.670000,3.700000,3.700000,21400
2020-03-24,3.895000,4.150000,3.725000,3.785000,3.785000,49200
2020-03-25,3.725000,4.110000,3.650000,3.855000,3.855000,33600
2020-03-26,3.970000,4.230000,3.970000,4.135000,4.135000,53400
2020-03-27,4.040000,4.130000,3.965000,4.015000,4.015000,19000
2020-03-30,3.975000,4.325000,3.960000,4.150000,4.150000,52000
2020-03-31,4.200000,4.250000,4.035000,4.250000,4.250000,30200
2020-04-01,4.085000,4.185000,3.930000,3.930000,3.930000,13600
2020-04-02,4.080000,4.235000,3.875000,3.935000,3.935000,36600
2020-04-03,4.185000,4.235000,3.975000,4.200000,4.200000,17200
2020-04-06,4.295000,4.300000,4.100000,4.235000,4.235000,37800
